"Time","Sensor_No","Analog_Read","Voltage_mV","Temperature_degC"
"7.6.2023 14:13:26",4,547,1641,114.1
"7.6.2023 14:13:27",1,239,717,21.7
"7.6.2023 14:13:32",2,544,1632,113.2
"7.6.2023 14:13:32",3,271,813,31.3
"7.6.2023 14:13:32",4,546,1638,113.8
"7.6.2023 14:13:33",1,240,720,22
"7.6.2023 14:13:38",2,550,1650,115
"7.6.2023 14:13:38",3,272,816,31.6
"7.6.2023 14:13:38",4,546,1638,113.8
"7.6.2023 14:13:39",1,240,720,22
"7.6.2023 14:13:44",2,558,1674,117.4
"7.6.2023 14:13:44",3,272,816,31.6
"7.6.2023 14:13:44",4,545,1635,113.5
"7.6.2023 14:13:45",1,239,717,21.7
"7.6.2023 14:13:50",2,564,1692,119.2
"7.6.2023 14:13:50",3,271,813,31.3
"7.6.2023 14:13:50",4,546,1638,113.8
"7.6.2023 14:13:51",1,239,717,21.7
"7.6.2023 14:13:56",2,569,1707,120.7
"7.6.2023 14:13:56",3,269,807,30.7
"7.6.2023 14:13:56",4,546,1638,113.8
"7.6.2023 14:13:57",1,238,714,21.4
"7.6.2023 14:14:2",2,574,1722,122.2
"7.6.2023 14:14:2",3,269,807,30.7
"7.6.2023 14:14:2",4,545,1635,113.5
"7.6.2023 14:14:3",1,238,714,21.4
"7.6.2023 14:14:8",2,579,1737,123.7
"7.6.2023 14:14:8",3,271,813,31.3
"7.6.2023 14:14:8",4,544,1632,113.2
"7.6.2023 14:14:9",1,240,720,22
"7.6.2023 14:14:14",2,580,1740,124
"7.6.2023 14:14:14",3,272,816,31.6
"7.6.2023 14:14:14",4,544,1632,113.2
"7.6.2023 14:14:15",1,239,717,21.7
"7.6.2023 14:14:20",2,586,1758,125.8
"7.6.2023 14:14:20",3,271,813,31.3
"7.6.2023 14:14:20",4,544,1632,113.2
"7.6.2023 14:14:21",1,239,717,21.7
"7.6.2023 14:14:26",2,588,1764,126.4
"7.6.2023 14:14:26",3,270,810,31
"7.6.2023 14:14:26",4,543,1629,112.9
"7.6.2023 14:14:27",1,239,717,21.7
"7.6.2023 14:14:32",2,593,1779,127.9
"7.6.2023 14:14:32",3,270,810,31
"7.6.2023 14:14:32",4,543,1629,112.9
"7.6.2023 14:14:33",1,239,717,21.7
"7.6.2023 14:14:38",2,593,1779,127.9
"7.6.2023 14:14:38",3,270,810,31
"7.6.2023 14:14:38",4,543,1629,112.9
"7.6.2023 14:14:39",1,239,717,21.7
"7.6.2023 14:14:44",2,594,1782,128.2
"7.6.2023 14:14:44",3,270,810,31
"7.6.2023 14:14:44",4,543,1629,112.9
"7.6.2023 14:14:45",1,238,714,21.4
"7.6.2023 14:14:50",2,595,1785,128.5
"7.6.2023 14:14:50",3,271,813,31.3
"7.6.2023 14:14:50",4,541,1623,112.3
"7.6.2023 14:14:51",1,240,720,22
"7.6.2023 14:14:56",2,597,1791,129.1
"7.6.2023 14:14:56",3,272,816,31.6
"7.6.2023 14:14:56",4,541,1623,112.3
"7.6.2023 14:14:57",1,239,717,21.7
"7.6.2023 14:15:2",2,597,1791,129.1
"7.6.2023 14:15:2",3,271,813,31.3
"7.6.2023 14:15:2",4,541,1623,112.3
"7.6.2023 14:15:3",1,240,720,22
"7.6.2023 14:15:8",2,598,1794,129.4
"7.6.2023 14:15:8",3,269,807,30.7
"7.6.2023 14:15:8",4,541,1623,112.3
"7.6.2023 14:15:9",1,238,714,21.4
"7.6.2023 14:15:14",2,599,1797,129.7
"7.6.2023 14:15:14",3,270,810,31
"7.6.2023 14:15:14",4,540,1620,112
"7.6.2023 14:15:15",1,240,720,22
"7.6.2023 14:15:20",2,599,1797,129.7
"7.6.2023 14:15:20",3,270,810,31
"7.6.2023 14:15:20",4,539,1617,111.7
"7.6.2023 14:15:21",1,240,720,22
"7.6.2023 14:15:26",2,600,1800,130
"7.6.2023 14:15:26",3,270,810,31
"7.6.2023 14:15:26",4,539,1617,111.7
"7.6.2023 14:15:27",1,238,714,21.4
"7.6.2023 14:15:32",2,599,1797,129.7
"7.6.2023 14:15:32",3,270,810,31
"7.6.2023 14:15:32",4,538,1614,111.4
"7.6.2023 14:15:33",1,239,717,21.7
"7.6.2023 14:15:38",2,600,1800,130
"7.6.2023 14:15:38",3,269,807,30.7
"7.6.2023 14:15:38",4,539,1617,111.7
"7.6.2023 14:15:39",1,239,717,21.7
"7.6.2023 14:15:44",2,599,1797,129.7
"7.6.2023 14:15:44",3,270,810,31
"7.6.2023 14:15:44",4,537,1611,111.1
"7.6.2023 14:15:45",1,240,720,22
"7.6.2023 14:15:50",2,599,1797,129.7
"7.6.2023 14:15:50",3,270,810,31
"7.6.2023 14:15:50",4,537,1611,111.1
"7.6.2023 14:15:51",1,237,711,21.1
"7.6.2023 14:15:56",2,599,1797,129.7
"7.6.2023 14:15:56",3,269,807,30.7
"7.6.2023 14:15:56",4,536,1608,110.8
"7.6.2023 14:15:57",1,238,714,21.4
"7.6.2023 14:16:2",2,600,1800,130
"7.6.2023 14:16:2",3,269,807,30.7
"7.6.2023 14:16:2",4,536,1608,110.8
"7.6.2023 14:16:3",1,239,717,21.7
"7.6.2023 14:16:8",2,599,1797,129.7
"7.6.2023 14:16:8",3,270,810,31
"7.6.2023 14:16:8",4,536,1608,110.8
"7.6.2023 14:16:9",1,239,717,21.7
"7.6.2023 14:16:14",2,598,1794,129.4
"7.6.2023 14:16:14",3,270,810,31
"7.6.2023 14:16:14",4,534,1602,110.2
"7.6.2023 14:16:15",1,238,714,21.4
"7.6.2023 14:16:20",2,598,1794,129.4
"7.6.2023 14:16:20",3,268,804,30.4
"7.6.2023 14:16:20",4,533,1599,109.9
"7.6.2023 14:16:21",1,238,714,21.4
"7.6.2023 14:16:26",2,598,1794,129.4
"7.6.2023 14:16:26",3,268,804,30.4
"7.6.2023 14:16:26",4,534,1602,110.2
"7.6.2023 14:16:27",1,238,714,21.4
"7.6.2023 14:16:32",2,598,1794,129.4
"7.6.2023 14:16:32",3,269,807,30.7
"7.6.2023 14:16:32",4,532,1596,109.6
"7.6.2023 14:16:33",1,238,714,21.4
"7.6.2023 14:16:38",2,596,1788,128.8
"7.6.2023 14:16:38",3,269,807,30.7
"7.6.2023 14:16:38",4,534,1602,110.2
"7.6.2023 14:16:39",1,238,714,21.4
"7.6.2023 14:16:44",2,595,1785,128.5
"7.6.2023 14:16:44",3,268,804,30.4
"7.6.2023 14:16:44",4,532,1596,109.6
"7.6.2023 14:16:45",1,239,717,21.7
"7.6.2023 14:16:50",2,595,1785,128.5
"7.6.2023 14:16:50",3,269,807,30.7
"7.6.2023 14:16:50",4,531,1593,109.3
"7.6.2023 14:16:51",1,237,711,21.1
"7.6.2023 14:16:56",2,594,1782,128.2
"7.6.2023 14:16:56",3,269,807,30.7
"7.6.2023 14:16:56",4,530,1590,109
"7.6.2023 14:16:57",1,238,714,21.4
"7.6.2023 14:17:2",2,594,1782,128.2
"7.6.2023 14:17:2",3,269,807,30.7
"7.6.2023 14:17:2",4,530,1590,109
"7.6.2023 14:17:3",1,237,711,21.1
"7.6.2023 14:17:8",2,593,1779,127.9
"7.6.2023 14:17:8",3,269,807,30.7
"7.6.2023 14:17:8",4,530,1590,109
"7.6.2023 14:17:9",1,238,714,21.4
"7.6.2023 14:17:14",2,593,1779,127.9
"7.6.2023 14:17:14",3,268,804,30.4
"7.6.2023 14:17:14",4,530,1590,109
"7.6.2023 14:17:15",1,238,714,21.4
"7.6.2023 14:17:20",2,592,1776,127.6
"7.6.2023 14:17:20",3,269,807,30.7
"7.6.2023 14:17:20",4,528,1584,108.4
"7.6.2023 14:17:21",1,238,714,21.4
"7.6.2023 14:17:26",2,592,1776,127.6
"7.6.2023 14:17:26",3,269,807,30.7
"7.6.2023 14:17:26",4,528,1584,108.4
"7.6.2023 14:17:27",1,238,714,21.4
"7.6.2023 14:17:32",2,590,1770,127
"7.6.2023 14:17:32",3,269,807,30.7
"7.6.2023 14:17:32",4,528,1584,108.4
"7.6.2023 14:17:33",1,238,714,21.4
"7.6.2023 14:17:38",2,590,1770,127
"7.6.2023 14:17:38",3,269,807,30.7
"7.6.2023 14:17:38",4,527,1581,108.1
"7.6.2023 14:17:39",1,238,714,21.4
"7.6.2023 14:17:44",2,590,1770,127
"7.6.2023 14:17:44",3,268,804,30.4
"7.6.2023 14:17:44",4,526,1578,107.8
"7.6.2023 14:17:45",1,238,714,21.4
"7.6.2023 14:17:50",2,589,1767,126.7
"7.6.2023 14:17:50",3,268,804,30.4
"7.6.2023 14:17:50",4,524,1572,107.2
"7.6.2023 14:17:51",1,238,714,21.4
"7.6.2023 14:17:56",2,588,1764,126.4
"7.6.2023 14:17:56",3,269,807,30.7
"7.6.2023 14:17:56",4,525,1575,107.5
"7.6.2023 14:17:57",1,238,714,21.4
"7.6.2023 14:18:2",2,587,1761,126.1
"7.6.2023 14:18:2",3,269,807,30.7
"7.6.2023 14:18:2",4,525,1575,107.5
"7.6.2023 14:18:3",1,237,711,21.1
"7.6.2023 14:18:8",2,586,1758,125.8
"7.6.2023 14:18:8",3,268,804,30.4
"7.6.2023 14:18:8",4,525,1575,107.5
"7.6.2023 14:18:9",1,237,711,21.1
"7.6.2023 14:18:14",2,587,1761,126.1
"7.6.2023 14:18:14",3,269,807,30.7
"7.6.2023 14:18:14",4,523,1569,106.9
"7.6.2023 14:18:15",1,238,714,21.4
"7.6.2023 14:18:20",2,586,1758,125.8
"7.6.2023 14:18:20",3,269,807,30.7
"7.6.2023 14:18:20",4,523,1569,106.9
"7.6.2023 14:18:21",1,238,714,21.4
"7.6.2023 14:18:26",2,585,1755,125.5
"7.6.2023 14:18:26",3,268,804,30.4
"7.6.2023 14:18:26",4,521,1563,106.3
"7.6.2023 14:18:27",1,238,714,21.4
"7.6.2023 14:18:32",2,585,1755,125.5
"7.6.2023 14:18:32",3,266,798,29.8
"7.6.2023 14:18:32",4,522,1566,106.6
"7.6.2023 14:18:33",1,239,717,21.7
"7.6.2023 14:18:38",2,583,1749,124.9
"7.6.2023 14:18:38",3,269,807,30.7
"7.6.2023 14:18:38",4,520,1560,106
"7.6.2023 14:18:39",1,238,714,21.4
"7.6.2023 14:18:44",2,583,1749,124.9
"7.6.2023 14:18:44",3,268,804,30.4
"7.6.2023 14:18:44",4,521,1563,106.3
"7.6.2023 14:18:45",1,238,714,21.4
"7.6.2023 14:18:50",2,583,1749,124.9
"7.6.2023 14:18:50",3,268,804,30.4
"7.6.2023 14:18:50",4,520,1560,106
"7.6.2023 14:18:51",1,239,717,21.7
"7.6.2023 14:18:56",2,583,1749,124.9
"7.6.2023 14:18:56",3,268,804,30.4
"7.6.2023 14:18:56",4,519,1557,105.7
"7.6.2023 14:18:57",1,237,711,21.1
"7.6.2023 14:19:2",2,582,1746,124.6
"7.6.2023 14:19:2",3,269,807,30.7
"7.6.2023 14:19:2",4,519,1557,105.7
"7.6.2023 14:19:3",1,238,714,21.4
"7.6.2023 14:19:8",2,581,1743,124.3
"7.6.2023 14:19:8",3,268,804,30.4
"7.6.2023 14:19:8",4,518,1554,105.4
"7.6.2023 14:19:9",1,237,711,21.1
"7.6.2023 14:19:14",2,580,1740,124
"7.6.2023 14:19:14",3,269,807,30.7
"7.6.2023 14:19:14",4,518,1554,105.4
"7.6.2023 14:19:15",1,235,705,20.5
"7.6.2023 14:19:20",2,580,1740,124
"7.6.2023 14:19:20",3,268,804,30.4
"7.6.2023 14:19:20",4,518,1554,105.4
"7.6.2023 14:19:21",1,238,714,21.4
"7.6.2023 14:19:26",2,579,1737,123.7
"7.6.2023 14:19:26",3,269,807,30.7
"7.6.2023 14:19:26",4,517,1551,105.1
"7.6.2023 14:19:27",1,238,714,21.4
"7.6.2023 14:19:32",2,579,1737,123.7
"7.6.2023 14:19:32",3,269,807,30.7
"7.6.2023 14:19:32",4,515,1545,104.5
"7.6.2023 14:19:33",1,238,714,21.4
"7.6.2023 14:19:38",2,579,1737,123.7
"7.6.2023 14:19:38",3,270,810,31
"7.6.2023 14:19:38",4,515,1545,104.5
"7.6.2023 14:19:39",1,237,711,21.1
"7.6.2023 14:19:44",2,578,1734,123.4
"7.6.2023 14:19:44",3,269,807,30.7
"7.6.2023 14:19:44",4,515,1545,104.5
"7.6.2023 14:19:45",1,237,711,21.1
"7.6.2023 14:19:50",2,578,1734,123.4
"7.6.2023 14:19:50",3,268,804,30.4
"7.6.2023 14:19:50",4,514,1542,104.2
"7.6.2023 14:19:51",1,237,711,21.1
"7.6.2023 14:19:56",2,576,1728,122.8
"7.6.2023 14:19:56",3,267,801,30.1
"7.6.2023 14:19:56",4,514,1542,104.2
"7.6.2023 14:19:57",1,238,714,21.4
"7.6.2023 14:20:2",2,576,1728,122.8
"7.6.2023 14:20:2",3,268,804,30.4
"7.6.2023 14:20:2",4,515,1545,104.5
"7.6.2023 14:20:3",1,238,714,21.4
"7.6.2023 14:20:8",2,575,1725,122.5
"7.6.2023 14:20:8",3,268,804,30.4
"7.6.2023 14:20:8",4,513,1539,103.9
"7.6.2023 14:20:9",1,238,714,21.4
"7.6.2023 14:20:14",2,575,1725,122.5
"7.6.2023 14:20:14",3,268,804,30.4
"7.6.2023 14:20:14",4,512,1536,103.6
"7.6.2023 14:20:15",1,238,714,21.4
"7.6.2023 14:20:20",2,575,1725,122.5
"7.6.2023 14:20:20",3,267,801,30.1
"7.6.2023 14:20:20",4,511,1533,103.3
"7.6.2023 14:20:21",1,237,711,21.1
"7.6.2023 14:20:26",2,575,1725,122.5
"7.6.2023 14:20:26",3,267,801,30.1
"7.6.2023 14:20:26",4,510,1530,103
"7.6.2023 14:20:27",1,237,711,21.1
"7.6.2023 14:20:32",2,573,1719,121.9
"7.6.2023 14:20:32",3,267,801,30.1
"7.6.2023 14:20:32",4,511,1533,103.3
"7.6.2023 14:20:33",1,237,711,21.1
"7.6.2023 14:20:38",2,572,1716,121.6
"7.6.2023 14:20:38",3,268,804,30.4
"7.6.2023 14:20:38",4,509,1527,102.7
"7.6.2023 14:20:39",1,237,711,21.1
"7.6.2023 14:20:44",2,571,1713,121.3
"7.6.2023 14:20:44",3,267,801,30.1
"7.6.2023 14:20:44",4,509,1527,102.7
"7.6.2023 14:20:45",1,238,714,21.4
"7.6.2023 14:20:50",2,573,1719,121.9
"7.6.2023 14:20:50",3,266,798,29.8
"7.6.2023 14:20:50",4,508,1524,102.4
"7.6.2023 14:20:51",1,237,711,21.1
"7.6.2023 14:20:56",2,571,1713,121.3
"7.6.2023 14:20:56",3,268,804,30.4
"7.6.2023 14:20:56",4,508,1524,102.4
"7.6.2023 14:20:57",1,236,708,20.8
"7.6.2023 14:21:2",2,570,1710,121
"7.6.2023 14:21:2",3,267,801,30.1
"7.6.2023 14:21:2",4,507,1521,102.1
"7.6.2023 14:21:3",1,238,714,21.4
"7.6.2023 14:21:8",2,570,1710,121
"7.6.2023 14:21:8",3,267,801,30.1
"7.6.2023 14:21:8",4,507,1521,102.1
"7.6.2023 14:21:9",1,238,714,21.4
"7.6.2023 14:21:14",2,569,1707,120.7
"7.6.2023 14:21:14",3,267,801,30.1
"7.6.2023 14:21:14",4,506,1518,101.8
"7.6.2023 14:21:15",1,236,708,20.8
"7.6.2023 14:21:20",2,569,1707,120.7
"7.6.2023 14:21:20",3,267,801,30.1
"7.6.2023 14:21:20",4,505,1515,101.5
"7.6.2023 14:21:21",1,238,714,21.4
"7.6.2023 14:21:26",2,568,1704,120.4
"7.6.2023 14:21:26",3,267,801,30.1
"7.6.2023 14:21:26",4,506,1518,101.8
"7.6.2023 14:21:27",1,237,711,21.1
"7.6.2023 14:21:32",2,568,1704,120.4
"7.6.2023 14:21:32",3,266,798,29.8
"7.6.2023 14:21:32",4,505,1515,101.5
"7.6.2023 14:21:33",1,237,711,21.1
"7.6.2023 14:21:38",2,568,1704,120.4
"7.6.2023 14:21:38",3,266,798,29.8
"7.6.2023 14:21:38",4,504,1512,101.2
"7.6.2023 14:21:39",1,236,708,20.8
"7.6.2023 14:21:44",2,567,1701,120.1
"7.6.2023 14:21:44",3,266,798,29.8
"7.6.2023 14:21:44",4,504,1512,101.2
"7.6.2023 14:21:45",1,236,708,20.8
"7.6.2023 14:21:50",2,567,1701,120.1
"7.6.2023 14:21:50",3,267,801,30.1
"7.6.2023 14:21:50",4,503,1509,100.9
"7.6.2023 14:21:51",1,238,714,21.4
"7.6.2023 14:21:56",2,568,1704,120.4
"7.6.2023 14:21:56",3,268,804,30.4
"7.6.2023 14:21:56",4,502,1506,100.6
"7.6.2023 14:21:57",1,237,711,21.1
"7.6.2023 14:22:2",2,566,1698,119.8
"7.6.2023 14:22:2",3,267,801,30.1
"7.6.2023 14:22:2",4,501,1503,100.3
"7.6.2023 14:22:3",1,236,708,20.8
"7.6.2023 14:22:8",2,567,1701,120.1
"7.6.2023 14:22:8",3,266,798,29.8
"7.6.2023 14:22:8",4,500,1500,100
"7.6.2023 14:22:9",1,237,711,21.1
"7.6.2023 14:22:14",2,565,1695,119.5
"7.6.2023 14:22:14",3,265,795,29.5
"7.6.2023 14:22:14",4,500,1500,100
"7.6.2023 14:22:15",1,236,708,20.8
"7.6.2023 14:22:20",2,565,1695,119.5
"7.6.2023 14:22:20",3,267,801,30.1
"7.6.2023 14:22:20",4,501,1503,100.3
"7.6.2023 14:22:21",1,237,711,21.1
"7.6.2023 14:22:26",2,565,1695,119.5
"7.6.2023 14:22:26",3,265,795,29.5
"7.6.2023 14:22:26",4,500,1500,100
"7.6.2023 14:22:27",1,236,708,20.8
"7.6.2023 14:22:32",2,565,1695,119.5
"7.6.2023 14:22:32",3,266,798,29.8
"7.6.2023 14:22:32",4,500,1500,100
"7.6.2023 14:22:33",1,236,708,20.8
"7.6.2023 14:22:38",2,564,1692,119.2
"7.6.2023 14:22:38",3,266,798,29.8
"7.6.2023 14:22:38",4,499,1497,99.7
"7.6.2023 14:22:39",1,236,708,20.8
"7.6.2023 14:22:44",2,563,1689,118.9
"7.6.2023 14:22:44",3,266,798,29.8
"7.6.2023 14:22:44",4,498,1494,99.4
"7.6.2023 14:22:45",1,236,708,20.8
"7.6.2023 14:22:50",2,563,1689,118.9
"7.6.2023 14:22:50",3,266,798,29.8
"7.6.2023 14:22:50",4,498,1494,99.4
"7.6.2023 14:22:51",1,236,708,20.8
"7.6.2023 14:22:56",2,563,1689,118.9
"7.6.2023 14:22:56",3,264,792,29.2
"7.6.2023 14:22:56",4,498,1494,99.4
"7.6.2023 14:22:57",1,236,708,20.8
"7.6.2023 14:23:2",2,562,1686,118.6
"7.6.2023 14:23:2",3,268,804,30.4
"7.6.2023 14:23:2",4,496,1488,98.8
"7.6.2023 14:23:3",1,236,708,20.8
"7.6.2023 14:23:8",2,562,1686,118.6
"7.6.2023 14:23:8",3,265,795,29.5
"7.6.2023 14:23:8",4,497,1491,99.1
"7.6.2023 14:23:9",1,236,708,20.8
"7.6.2023 14:23:14",2,562,1686,118.6
"7.6.2023 14:23:14",3,267,801,30.1
"7.6.2023 14:23:14",4,497,1491,99.1
"7.6.2023 14:23:15",1,236,708,20.8
"7.6.2023 14:23:20",2,560,1680,118
"7.6.2023 14:23:20",3,266,798,29.8
"7.6.2023 14:23:20",4,496,1488,98.8
"7.6.2023 14:23:21",1,237,711,21.1
"7.6.2023 14:23:26",2,561,1683,118.3
"7.6.2023 14:23:26",3,266,798,29.8
"7.6.2023 14:23:26",4,496,1488,98.8
"7.6.2023 14:23:27",1,236,708,20.8
"7.6.2023 14:23:32",2,559,1677,117.7
"7.6.2023 14:23:32",3,265,795,29.5
"7.6.2023 14:23:32",4,495,1485,98.5
"7.6.2023 14:23:33",1,236,708,20.8
"7.6.2023 14:23:38",2,560,1680,118
"7.6.2023 14:23:38",3,265,795,29.5
"7.6.2023 14:23:38",4,494,1482,98.2
"7.6.2023 14:23:39",1,236,708,20.8
"7.6.2023 14:23:44",2,560,1680,118
"7.6.2023 14:23:44",3,266,798,29.8
"7.6.2023 14:23:44",4,494,1482,98.2
"7.6.2023 14:23:45",1,236,708,20.8
"7.6.2023 14:23:50",2,560,1680,118
"7.6.2023 14:23:50",3,265,795,29.5
"7.6.2023 14:23:50",4,494,1482,98.2
"7.6.2023 14:23:51",1,237,711,21.1
"7.6.2023 14:23:56",2,559,1677,117.7
"7.6.2023 14:23:56",3,266,798,29.8
"7.6.2023 14:23:56",4,494,1482,98.2
"7.6.2023 14:23:57",1,237,711,21.1
"7.6.2023 14:24:2",2,558,1674,117.4
"7.6.2023 14:24:2",3,265,795,29.5
"7.6.2023 14:24:2",4,493,1479,97.9
"7.6.2023 14:24:3",1,237,711,21.1
"7.6.2023 14:24:8",2,558,1674,117.4
"7.6.2023 14:24:8",3,266,798,29.8
"7.6.2023 14:24:8",4,492,1476,97.6
"7.6.2023 14:24:9",1,236,708,20.8
"7.6.2023 14:24:14",2,556,1668,116.8
"7.6.2023 14:24:14",3,265,795,29.5
"7.6.2023 14:24:14",4,492,1476,97.6
"7.6.2023 14:24:15",1,236,708,20.8
"7.6.2023 14:24:20",2,558,1674,117.4
"7.6.2023 14:24:20",3,266,798,29.8
"7.6.2023 14:24:20",4,492,1476,97.6
"7.6.2023 14:24:21",1,236,708,20.8
"7.6.2023 14:24:26",2,558,1674,117.4
"7.6.2023 14:24:26",3,266,798,29.8
"7.6.2023 14:24:26",4,491,1473,97.3
"7.6.2023 14:24:27",1,236,708,20.8
"7.6.2023 14:24:32",2,557,1671,117.1
"7.6.2023 14:24:32",3,265,795,29.5
"7.6.2023 14:24:32",4,491,1473,97.3
"7.6.2023 14:24:33",1,235,705,20.5
"7.6.2023 14:24:38",2,557,1671,117.1
"7.6.2023 14:24:38",3,265,795,29.5
"7.6.2023 14:24:38",4,491,1473,97.3
"7.6.2023 14:24:39",1,238,714,21.4
"7.6.2023 14:24:44",2,557,1671,117.1
"7.6.2023 14:24:44",3,265,795,29.5
"7.6.2023 14:24:44",4,490,1470,97
"7.6.2023 14:24:45",1,236,708,20.8
"7.6.2023 14:24:50",2,556,1668,116.8
"7.6.2023 14:24:50",3,265,795,29.5
"7.6.2023 14:24:50",4,491,1473,97.3
"7.6.2023 14:24:51",1,237,711,21.1
"7.6.2023 14:24:56",2,556,1668,116.8
"7.6.2023 14:24:56",3,265,795,29.5
"7.6.2023 14:24:56",4,490,1470,97
"7.6.2023 14:24:57",1,236,708,20.8
"7.6.2023 14:25:2",2,556,1668,116.8
"7.6.2023 14:25:2",3,265,795,29.5
"7.6.2023 14:25:2",4,490,1470,97
"7.6.2023 14:25:3",1,236,708,20.8
"7.6.2023 14:25:8",2,555,1665,116.5
"7.6.2023 14:25:8",3,264,792,29.2
"7.6.2023 14:25:8",4,489,1467,96.7
"7.6.2023 14:25:9",1,236,708,20.8
"7.6.2023 14:25:14",2,555,1665,116.5
"7.6.2023 14:25:14",3,264,792,29.2
"7.6.2023 14:25:14",4,489,1467,96.7
"7.6.2023 14:25:15",1,236,708,20.8
"7.6.2023 14:25:20",2,555,1665,116.5
"7.6.2023 14:25:20",3,265,795,29.5
"7.6.2023 14:25:20",4,488,1464,96.4
"7.6.2023 14:25:21",1,236,708,20.8
"7.6.2023 14:25:26",2,553,1659,115.9
"7.6.2023 14:25:26",3,266,798,29.8
"7.6.2023 14:25:26",4,489,1467,96.7
"7.6.2023 14:25:27",1,236,708,20.8
"7.6.2023 14:25:32",2,554,1662,116.2
"7.6.2023 14:25:32",3,265,795,29.5
"7.6.2023 14:25:32",4,488,1464,96.4
"7.6.2023 14:25:33",1,234,702,20.2
"7.6.2023 14:25:38",2,553,1659,115.9
"7.6.2023 14:25:38",3,265,795,29.5
"7.6.2023 14:25:38",4,487,1461,96.1
"7.6.2023 14:25:39",1,235,705,20.5
"7.6.2023 14:25:44",2,553,1659,115.9
"7.6.2023 14:25:44",3,264,792,29.2
"7.6.2023 14:25:44",4,486,1458,95.8
"7.6.2023 14:25:45",1,236,708,20.8
"7.6.2023 14:25:50",2,553,1659,115.9
"7.6.2023 14:25:50",3,265,795,29.5
"7.6.2023 14:25:50",4,486,1458,95.8
"7.6.2023 14:25:51",1,236,708,20.8
"7.6.2023 14:25:56",2,553,1659,115.9
"7.6.2023 14:25:56",3,265,795,29.5
"7.6.2023 14:25:56",4,486,1458,95.8
"7.6.2023 14:25:57",1,235,705,20.5
"7.6.2023 14:26:2",2,553,1659,115.9
"7.6.2023 14:26:2",3,265,795,29.5
"7.6.2023 14:26:2",4,486,1458,95.8
"7.6.2023 14:26:3",1,235,705,20.5
"7.6.2023 14:26:8",2,551,1653,115.3
"7.6.2023 14:26:8",3,264,792,29.2
"7.6.2023 14:26:8",4,485,1455,95.5
"7.6.2023 14:26:9",1,235,705,20.5
"7.6.2023 14:26:14",2,551,1653,115.3
"7.6.2023 14:26:14",3,266,798,29.8
"7.6.2023 14:26:14",4,485,1455,95.5
"7.6.2023 14:26:15",1,235,705,20.5
"7.6.2023 14:26:20",2,551,1653,115.3
"7.6.2023 14:26:20",3,265,795,29.5
"7.6.2023 14:26:20",4,484,1452,95.2
"7.6.2023 14:26:21",1,235,705,20.5
"7.6.2023 14:26:26",2,553,1659,115.9
"7.6.2023 14:26:26",3,262,786,28.6
"7.6.2023 14:26:26",4,484,1452,95.2
"7.6.2023 14:26:27",1,237,711,21.1
"7.6.2023 14:26:32",2,551,1653,115.3
"7.6.2023 14:26:32",3,264,792,29.2
"7.6.2023 14:26:32",4,483,1449,94.9
"7.6.2023 14:26:33",1,237,711,21.1
"7.6.2023 14:26:38",2,551,1653,115.3
"7.6.2023 14:26:38",3,264,792,29.2
"7.6.2023 14:26:38",4,484,1452,95.2
"7.6.2023 14:26:39",1,236,708,20.8
"7.6.2023 14:26:44",2,549,1647,114.7
"7.6.2023 14:26:44",3,264,792,29.2
"7.6.2023 14:26:44",4,483,1449,94.9
"7.6.2023 14:26:45",1,236,708,20.8
"7.6.2023 14:26:50",2,550,1650,115
"7.6.2023 14:26:50",3,264,792,29.2
"7.6.2023 14:26:50",4,485,1455,95.5
"7.6.2023 14:26:51",1,235,705,20.5
"7.6.2023 14:26:56",2,550,1650,115
"7.6.2023 14:26:56",3,264,792,29.2
"7.6.2023 14:26:56",4,483,1449,94.9
"7.6.2023 14:26:57",1,234,702,20.2
"7.6.2023 14:27:2",2,549,1647,114.7
"7.6.2023 14:27:2",3,264,792,29.2
"7.6.2023 14:27:2",4,482,1446,94.6
"7.6.2023 14:27:3",1,235,705,20.5
"7.6.2023 14:27:8",2,549,1647,114.7
"7.6.2023 14:27:8",3,265,795,29.5
"7.6.2023 14:27:8",4,481,1443,94.3
"7.6.2023 14:27:9",1,236,708,20.8
"7.6.2023 14:27:14",2,548,1644,114.4
"7.6.2023 14:27:14",3,264,792,29.2
"7.6.2023 14:27:14",4,481,1443,94.3
"7.6.2023 14:27:15",1,235,705,20.5
"7.6.2023 14:27:20",2,549,1647,114.7
"7.6.2023 14:27:20",3,264,792,29.2
"7.6.2023 14:27:20",4,480,1440,94
"7.6.2023 14:27:21",1,236,708,20.8
"7.6.2023 14:27:26",2,548,1644,114.4
"7.6.2023 14:27:26",3,264,792,29.2
"7.6.2023 14:27:26",4,481,1443,94.3
"7.6.2023 14:27:27",1,234,702,20.2
"7.6.2023 14:27:32",2,547,1641,114.1
"7.6.2023 14:27:32",3,264,792,29.2
"7.6.2023 14:27:32",4,480,1440,94
"7.6.2023 14:27:33",1,236,708,20.8
"7.6.2023 14:27:38",2,548,1644,114.4
"7.6.2023 14:27:38",3,264,792,29.2
"7.6.2023 14:27:38",4,480,1440,94
"7.6.2023 14:27:39",1,236,708,20.8
"7.6.2023 14:27:44",2,548,1644,114.4
"7.6.2023 14:27:44",3,263,789,28.9
"7.6.2023 14:27:44",4,480,1440,94
"7.6.2023 14:27:45",1,235,705,20.5
